"customer_id","total_orders","total_spent","avg_item_revenue"
"14338","3","928.10","18.562000"
"13288","5","927.61","92.761000"
"15243","2","927.28","15.201311"
"17805","2","927.03","84.275455"
"16975","3","926.12","20.580444"
"12745","3","925.41","40.235217"
"13805","2","924.60","71.123077"
"14128","3","924.21","14.218615"
"18001","6","924.14","7.001061"
"16643","2","923.11","16.783818"
"17322","5","922.59","5.212373"
"15654","2","922.53","43.930000"
"13122","2","922.39","16.770727"
"17472","4","922.35","4.136099"
"16362","6","922.16","10.246222"
"13934","1","922.10","29.745161"
"14605","4","921.56","8.532963"
"12638","2","921.49","19.197708"
"15576","1","921.37","21.427209"
"15957","3","921.25","6.309932"
"14272","4","920.81","14.387656"
"17363","3","920.46","26.298857"
"12998","3","920.08","15.863448"
"14568","1","919.70","19.568085"
"13075","1","919.61","41.800455"
"13872","3","919.57","16.132807"
"16204","3","918.71","9.096139"
"14342","6","918.44","27.831515"
"12368","1","917.70","50.983333"
"14061","3","917.43","48.285789"
"14015","1","917.34","45.867000"
"15707","4","916.98","4.473073"
"14423","3","916.61","61.107333"
"14839","3","915.28","12.368649"
"14141","4","915.13","22.878250"
"16216","1","914.93","24.727838"
"14549","4","913.60","6.388811"
"15364","2","913.19","31.489310"
"14359","3","912.18","16.585091"
"15244","3","912.08","19.001667"
"17812","7","911.99","4.825344"
"16034","6","911.32","16.273571"
"14289","6","911.26","19.388511"
"14133","4","911.14","25.309444"
"16138","3","910.35","24.604054"
"13038","3","908.46","32.445000"
"15097","3","908.35","13.762879"
"17464","3","907.14","23.260000"
"14714","4","906.24","9.744516"
"14969","1","906.23","69.710000"
"13573","6","904.52","10.396782"
"17746","4","904.18","25.116111"
"17176","3","902.32","21.483810"
"17382","8","902.28","50.126667"
"16916","4","902.02","4.400098"
"13548","3","901.44","4.899130"
"15511","5","900.53","5.699557"
"12945","2","900.11","17.649216"
"12940","2","899.69","9.371771"
"16834","2","898.96","18.728333"
"15710","1","898.87","8.171545"
"15992","3","896.60","16.603704"
"13996","2","895.76","27.144242"
"16122","6","895.62","16.585556"
"17226","3","895.47","15.177458"
"15211","2","894.41","17.200192"
"15066","1","893.59","21.275952"
"12772","1","892.47","16.226727"
"17155","7","892.46","12.225479"
"16784","5","892.33","5.647658"
"16442","5","891.98","3.611255"
"15393","5","891.34","20.257727"
"16361","4","891.21","8.569327"
"14065","3","891.02","18.184082"
"15824","2","890.94","34.266923"
"15525","4","890.22","4.945667"
"17062","6","889.75","7.353306"
"14813","4","888.91","6.441377"
"17537","2","887.67","11.995541"
"16900","3","887.11","11.229241"
"15900","4","886.57","7.036270"
"16228","3","885.71","16.402037"
"12793","3","885.53","20.125682"
"16898","5","885.21","3.526733"
"17704","2","885.19","28.554516"
"17708","4","884.18","12.112055"
"15907","3","882.72","3.905841"
"18141","2","882.47","21.011190"
"16387","5","882.46","10.143218"
"17480","2","882.23","16.645849"
"16385","5","881.35","7.731140"
"17143","2","880.97","7.865804"
"12680","4","880.81","16.619057"
"16677","2","880.62","18.736596"
"13937","2","880.13","16.298704"
"14551","7","878.09","11.115063"
"14612","1","877.70","62.692857"
"15653","2","877.44","146.240000"
"14645","3","876.89","18.268542"
"17864","5","876.57","6.640682"
"13768","2","875.97","26.544545"
"13166","2","875.93","12.881324"
"14681","6","875.15","43.757500"
"16513","4","874.59","24.988286"
"16657","4","874.43","4.554323"
"15469","3","874.25","20.331395"
"14437","5","873.34","20.793810"
"17361","5","871.79","15.294561"
"15224","5","871.36","24.896000"
"13200","4","870.09","18.915000"
"17566","2","869.77","6.125141"
"14753","2","869.51","18.114792"
"16948","7","868.77","20.203953"
"16357","4","868.37","18.475957"
"17167","3","867.11","10.976076"
"16567","2","865.60","24.731429"
"13922","3","865.20","28.840000"
"14600","2","865.17","16.021667"
"12791","6","863.51","30.839643"
"16668","13","862.42","16.272075"
"12787","4","862.18","19.595000"
"17358","5","861.01","5.897329"
"12794","2","860.41","19.120222"
"13339","1","860.12","15.928148"
"14372","2","860.08","22.633684"
"13891","3","859.21","8.678889"
"12440","2","859.20","26.850000"
"15870","4","857.46","5.996224"
"15287","5","856.03","23.778611"
"17161","1","856.01","16.461731"
"15542","3","855.71","3.786327"
"17064","3","855.45","14.023770"
"12878","2","854.99","18.191277"
"13945","2","854.15","16.748039"
"14873","2","854.13","17.431224"
"13991","6","852.88","10.400976"
"14686","5","852.53","3.892831"
"15266","5","852.21","18.938000"
"16070","2","852.15","25.822727"
"12696","2","851.91","17.385918"
"13479","4","851.37","16.063585"
"16020","3","851.01","18.500217"
"18108","3","848.81","18.059787"
"12713","1","848.55","22.330263"
"15264","2","848.40","15.425455"
"15784","2","848.33","19.728605"
"14202","3","847.76","29.233103"
"13221","2","847.41","12.839545"
"13487","5","846.87","17.283061"
"16877","6","846.62","5.427051"
"13970","2","846.55","65.119231"
"14803","3","845.55","19.217045"
"16500","9","843.91","24.820882"
"14922","2","843.74","16.874800"
"16344","4","842.42","18.313478"
"16846","3","842.41","17.923617"
"17638","2","842.40","280.800000"
"16810","2","842.04","24.765882"
"14862","2","841.20","17.525000"
"16798","3","841.16","4.977278"
"12891","11","840.50","76.409091"
"13169","3","840.08","46.671111"
"14355","3","840.05","14.000833"
"18247","3","839.73","22.695405"
"15713","4","839.64","16.146923"
"13940","4","839.14","17.125306"
"17332","5","838.27","8.823895"
"14037","6","836.95","7.341667"
"15832","1","836.79","15.496111"
"14929","2","836.69","24.608529"
"13795","4","836.30","28.837931"
"16747","2","836.06","19.906190"
"13386","2","835.46","26.950323"
"16737","2","835.20","417.600000"
"15190","1","834.44","20.861000"
"16863","3","834.27","17.750426"
"16644","2","833.78","13.448065"
"12903","1","833.53","20.330000"
"13175","2","831.45","18.075000"
"15766","3","831.06","31.963846"
"15759","7","830.93","48.878235"
"16924","3","829.89","10.245556"
"14087","3","829.47","3.894225"
"14851","3","829.41","19.747857"
"12730","1","829.25","17.643617"
"12953","2","828.81","17.266875"
"15617","3","828.55","19.727381"
"17003","4","828.21","7.461351"
"13681","4","827.83","14.523333"
"17045","5","827.68","15.616604"
"12792","2","827.01","17.595957"
"12461","2","826.88","23.625143"
"12781","2","826.74","33.069600"
"16494","1","826.53","16.530600"
"12427","3","825.80","26.638710"
"17880","3","824.92","18.331556"
"13513","3","824.59","20.614750"
"15107","9","824.35","19.627381"
"14260","3","824.28","16.162353"
"16264","2","823.53","13.071905"
"15137","2","823.40","24.217647"
"14508","5","822.92","4.649266"
"15847","5","822.57","17.136875"
"16164","3","822.48","24.190588"
"16680","3","821.45","28.325862"
"16246","2","821.35","9.333523"
"13893","1","821.10","39.100000"
"15314","3","820.45","16.409000"
"16135","2","819.45","21.011538"
"17683","3","819.01","17.804565"
"16048","4","818.79","22.744167"
"13612","1","818.29","16.365800"
"15483","10","817.82","3.040223"
"14890","3","817.25","14.337719"
"16869","4","817.12","6.434016"
"15180","3","816.93","15.710192"
"14872","3","816.60","18.990698"
"13514","4","815.90","38.852381"
"15399","3","815.77","16.315400"
"14556","3","815.69","4.161684"
"13811","3","814.50","62.653846"
"14624","6","814.07","15.962157"
"17869","7","813.64","10.170500"
"16621","4","813.48","28.051034"
"17194","3","812.50","13.319672"
"16460","3","811.23","6.145682"
"16624","2","810.57","16.886875"
"13045","3","808.92","17.976000"
"15533","3","807.57","9.729759"
"17495","3","806.72","16.806667"
"12632","2","804.88","22.996571"
"13637","3","804.30","8.124242"
"18248","2","804.02","17.106809"
"16469","5","803.90","4.143814"
"15644","4","803.54","3.463534"
"18265","2","801.51","17.424130"
"16127","2","801.31","10.684133"
"17114","8","801.12","6.513171"
"17023","3","800.18","16.330204"
"13720","4","799.90","18.602326"
"13041","4","799.13","22.832286"
"17251","3","798.98","10.243333"
"16438","5","798.35","6.048106"
"15309","4","797.96","14.777037"
"13389","3","797.96","15.646275"
"17281","6","797.85","132.975000"
"15637","5","797.59","19.453415"
"16155","5","796.90","16.602083"
"15304","9","796.40","33.183333"
"15396","2","796.38","49.773750"
"16952","5","795.83","9.147471"
"18084","3","795.23","113.604286"
"13336","1","795.12","15.590588"
"15831","3","794.64","12.040000"
"16961","3","794.56","15.280000"
"17212","3","794.41","27.393448"
"13296","6","792.51","14.953019"
"14022","2","792.15","16.854255"
"14976","7","790.86","10.984167"
"13484","3","790.72","20.274872"
"13544","6","790.20","3.320168"
"14656","5","790.00","3.816425"
"13016","3","789.89","16.806170"
"16759","3","789.79","18.804524"
"16472","2","789.60","20.246154"
"15448","2","788.81","16.098163"
"17952","4","788.46","8.045510"
"14557","1","788.38","49.273750"
"17817","6","788.15","5.881716"
"14513","6","788.01","41.474211"
"13323","5","787.85","37.516667"
"16468","3","787.52","17.500444"
"13212","3","786.83","5.580355"
"14463","4","786.57","98.321250"
"12628","3","786.46","19.181951"
"16739","2","786.43","20.695526"
"13770","4","785.37","16.361875"
"13541","2","785.25","78.525000"
"15646","5","784.81","11.541324"
"15806","3","784.58","25.309032"
"13595","3","784.48","5.485874"
"13415","4","784.17","7.764059"
"15714","5","783.96","16.332500"
"12761","2","782.95","28.998148"
"16836","4","782.37","18.627857"
"15952","4","781.91","9.308452"
"17255","4","781.70","4.295055"
"13453","3","781.69","19.542250"
"13287","3","781.59","14.746981"
"15679","4","781.28","7.102545"
"15239","2","780.59","15.930408"
"13502","5","780.50","23.651515"
"15246","3","780.40","15.301961"
"18228","2","779.90","25.996667"
"12735","2","779.57","18.129535"
"12504","4","779.05","38.952500"
"13781","3","778.83","13.663684"
"14815","2","778.50","14.688679"
"16958","1","778.49","11.121286"
"14690","4","777.68","7.550291"
"16505","1","777.60","194.400000"
"13563","2","777.53","15.867959"
"13745","2","777.36","13.881429"
"15837","2","777.01","14.942500"
"15794","2","777.00","51.800000"
"15618","4","776.85","17.655682"
"12808","5","776.70","16.525532"
"14997","4","776.60","20.436842"
"15092","3","776.46","17.254667"
"15743","4","775.96","9.022791"
"13314","3","775.94","12.515161"
"13341","1","775.85","18.472619"
"17482","2","775.64","14.634717"
"15921","4","775.26","9.813418"
"15414","3","774.90","19.869231"
"15773","2","774.52","16.479149"
"18058","3","774.06","48.378750"
"18112","4","773.36","12.473548"
"16565","4","773.05","70.277273"
"15075","1","773.03","28.630741"
"17349","5","772.41","9.087176"
"12923","3","770.42","12.840333"
"17801","3","770.03","9.506543"
"14838","2","769.92","10.998857"
"12965","1","769.81","7.127870"
"16480","1","769.29","14.514906"
"16978","3","768.88","11.475821"
"13980","5","768.82","12.203492"
"13356","1","768.24","18.291429"
"15331","3","767.91","17.452500"
"13712","2","766.42","23.224848"
"12991","3","764.82","16.996000"
"14413","4","764.52","7.963750"
"13699","2","764.15","20.652703"
"16602","2","763.33","19.083250"
"17466","2","763.28","18.616585"
"15428","4","762.75","17.335227"
"16806","4","762.16","8.195269"
"13598","5","761.96","8.282174"
"14883","6","761.59","14.369623"
"17425","2","759.17","17.655116"
"18246","3","758.82","151.764000"
"16720","3","758.74","5.419571"
"15908","2","758.62","18.965500"
"15568","3","758.29","14.307358"
"15006","2","757.78","4.163626"
"13034","3","756.82","17.200455"
"16392","3","756.70","5.254861"
"14176","5","756.46","20.444865"
"16411","4","756.39","4.178950"
"16262","1","755.15","16.416304"
"13370","1","754.87","19.355641"
"16892","7","754.75","5.509124"
"18104","1","754.64","19.858947"
"18034","3","754.20","3.524299"
"14234","4","754.12","5.130068"
"14247","5","753.56","6.668673"
"17579","4","753.28","8.013617"
"14998","4","753.18","6.025440"
"13730","2","752.60","17.502326"
"13030","2","752.44","8.178696"
"13070","4","751.70","22.778788"
"14923","1","749.10","17.025000"
"16972","2","749.00","9.134146"
"14048","3","748.69","5.309858"
"15656","4","748.50","15.925532"
"13108","2","748.46","21.384571"
"17387","2","746.81","9.826447"
"14942","4","746.56","39.292632"
"17889","7","746.42","6.434655"
"17760","6","746.39","11.140149"
"14050","2","746.36","13.821481"
"16465","2","746.24","15.546667"
"18190","5","745.62","17.752857"
"14228","3","745.50","19.618421"
"13950","4","745.06","21.287429"
"13236","2","744.85","20.690278"
"12871","3","744.02","41.334444"
"14104","5","743.53","5.507630"
"13354","1","743.53","14.579020"
"17038","2","743.17","11.796349"
"16730","3","743.11","9.062317"
"15420","6","743.00","13.267857"
"14302","3","742.90","26.532143"
"12465","2","742.19","15.791277"
"18275","2","741.85","39.044737"
"13721","2","741.54","17.655714"
"13713","3","740.76","9.259500"
"15720","2","739.22","4.831503"
"12603","1","739.20","369.600000"
"15988","3","738.89","6.157417"
"15070","3","737.05","23.032813"
"15462","4","737.05","17.976829"
"16075","2","736.93","17.973902"
"17461","3","735.82","6.941698"
"15045","2","735.66","61.305000"
"12527","5","735.51","22.984688"
"13286","1","734.91","14.998163"
"15938","9","734.81","18.841282"
"17616","4","734.40","183.600000"
"12537","1","732.94","17.045116"
"17979","4","732.41","5.307319"
"13780","3","732.07","7.470102"
"13575","5","732.07","15.914565"
"17548","4","731.26","21.507647"
"17681","5","731.20","52.228571"
"14778","2","730.86","20.881714"
"13921","4","730.70","16.606818"
"13452","3","729.80","243.266667"
"12925","3","729.33","14.586600"
"15872","4","729.25","3.878989"
"18163","1","728.84","22.086061"
"17756","3","728.75","8.675595"
"12786","1","728.50","40.472222"
"17547","2","727.85","23.479032"
"17141","4","727.58","4.491235"
"17374","3","727.11","17.312143"
"16447","3","727.10","10.692647"
"13569","4","726.54","4.058883"
"18078","4","725.53","9.938767"
"12723","5","725.07","10.508261"
"18187","1","724.89","15.101875"
"13729","3","724.73","18.582821"
"14798","8","724.31","14.781837"
"15368","2","722.74","90.342500"
"13264","1","722.56","19.014737"
"17615","6","721.80","12.889286"
"13441","2","720.90","18.971053"
"16023","3","719.81","7.126832"
"13537","2","717.85","17.091667"
"13604","1","717.62","34.172381"
"16269","1","717.57","13.539057"
"12573","5","717.41","6.028655"
"17860","4","717.39","4.428333"
"16526","2","717.21","20.491714"
"15274","2","716.57","15.246170"
"12519","2","716.54","18.372821"
"12535","2","716.35","21.069118"
"12492","3","715.21","17.028810"
"15330","2","714.96","54.996923"
"13512","4","713.39","18.292051"
"14026","2","713.11","14.262200"
"13147","4","712.80","178.200000"
"17761","1","712.78","37.514737"
"14470","3","712.04","11.867333"
"15127","2","711.50","25.410714"
"13103","3","709.64","21.504242"
"13057","3","709.59","17.739750"
"13927","2","708.26","17.274634"
"12485","1","708.10","20.826471"
"14398","2","707.79","13.354528"
"16449","2","707.69","17.692250"
"12453","1","707.09","16.443953"
"13626","2","707.04","16.069091"
"16309","2","706.57","16.823095"
"17051","4","706.49","4.558000"
"12890","2","706.02","5.229778"
"16364","2","705.79","13.572885"
"16882","3","705.12","18.080000"
"16015","3","704.55","3.892541"
"12612","1","704.04","37.054737"
"12883","4","703.47","16.749286"
"15103","2","703.36","20.096000"
"17561","4","703.02","3.680733"
"14699","4","702.60","14.052000"
"16997","3","702.00","58.500000"
"17825","4","701.96","25.998519"
"14324","2","701.61","17.112439"
"14179","2","701.57","4.468599"
"14356","2","701.23","21.249394"
"13833","2","700.41","15.918409"
"17163","4","699.78","23.326000"
"13242","7","699.40","19.982857"
"16018","4","698.13","12.466607"
"14497","2","697.06","17.426500"
"16415","3","696.76","4.805241"
"15700","2","696.68","8.100930"
"14959","4","695.42","11.786780"
"13101","4","695.40","13.635294"
"15995","1","694.54","6.314000"
"15053","3","693.95","10.057246"
"14111","4","692.85","69.285000"
"17198","3","692.22","7.210625"
"17733","2","692.19","19.776857"
"12817","3","690.98","27.639200"
"16658","6","690.83","10.794219"
"14880","3","690.59","15.012826"
"16545","2","689.82","86.227500"
"17834","2","689.67","11.890862"
"17502","4","689.10","24.610714"
"15361","4","689.07","68.907000"
"12450","5","688.20","18.600000"
"18017","4","688.00","172.000000"
"15901","7","687.72","4.193415"
"14809","2","686.76","38.153333"
"13898","2","686.40","14.921739"
"16824","3","686.24","17.595897"
"17935","7","686.14","10.720938"
"12658","1","686.05","19.056944"
"15257","2","685.90","57.158333"
"15219","2","685.45","26.363462"
"15184","4","685.39","8.159405"
"16885","4","684.60","5.033824"
"13585","3","684.54","17.552308"
"15669","4","684.34","20.737576"
"15207","3","683.92","28.496667"
"17874","6","683.46","14.857826"
"14222","1","683.17","16.662683"
"15582","3","682.91","15.520682"
"13987","2","682.54","14.837826"
"12601","6","681.26","20.037059"
"12478","1","680.99","18.916389"
"18271","2","680.85","32.421429"
"18082","1","680.84","9.726286"
"15973","3","680.62","61.874545"
"13524","5","680.18","25.191852"
"13809","3","679.70","27.188000"
"13430","2","679.45","13.866327"
"14151","2","679.45","15.442045"
"17782","2","679.02","23.414483"
"16646","1","678.80","23.406897"
"14182","4","678.77","13.575400"
"13255","3","678.76","26.106154"
"13925","4","678.25","16.542683"
"15363","2","678.11","19.374571"
"13974","2","677.72","15.760930"
"16601","3","677.00","9.811594"
"13040","2","676.99","15.743953"
"17462","2","675.69","25.025556"
"18156","2","675.64","5.538033"
"12942","3","675.60","9.651429"
"13325","1","675.30","56.275000"
"13355","1","674.70","21.084375"
"13951","3","674.45","17.293590"
"14504","4","673.26","6.292150"
"16648","3","672.80","18.183784"
"16226","5","672.17","21.682903"
"17011","3","671.70","23.989286"
"15562","3","671.43","20.346364"
"14142","2","671.34","15.257727"
"17709","5","671.01","16.775250"
"13398","2","670.34","17.188205"
"17418","3","670.06","15.953810"
"13741","3","668.43","19.659706"
"16268","2","667.65","14.836667"
"17962","4","666.96","3.644590"
"18123","3","666.64","11.904286"
"13217","4","666.48","133.296000"
"14932","2","666.13","20.816563"
"17105","2","665.78","7.397556"
"16132","2","664.20","39.070588"
"16704","2","664.16","12.299259"
"13596","2","664.11","4.548699"
"15643","3","664.00","20.121212"
"14720","3","663.81","17.940811"
"16573","2","663.61","15.800238"
"16679","3","663.31","36.850556"
"12837","2","662.66","7.530227"
"13864","1","662.40","662.400000"
"16862","4","662.33","18.923714"
"14425","3","661.39","16.958718"
"13028","2","661.32","14.696000"
"17375","4","660.55","7.680814"
"14603","1","660.00","330.000000"
"15405","2","659.84","21.994667"
"15492","2","659.46","18.841714"
"13759","2","659.41","26.376400"
"14452","4","658.95","5.108140"
"13622","1","658.95","20.592188"
"14150","2","658.64","25.332308"
"13433","4","658.32","27.430000"
"16887","3","658.17","6.516535"
"15715","5","658.02","17.316316"
"16696","4","657.90","65.790000"
"17852","5","657.81","6.090833"
"17459","2","657.30","5.921622"
"16157","3","656.69","36.482778"
"16708","1","656.63","24.319630"
"14558","3","655.50","43.700000"
"17371","6","655.37","4.551181"
"16117","3","654.40","7.352809"
"17398","3","653.38","17.194211"
"13496","2","653.33","18.666571"
"18121","2","653.30","21.074194"
"15205","2","653.24","17.655135"
"13820","3","652.75","7.334270"
"17523","4","652.74","19.780000"
"17572","10","652.21","20.381563"
"13840","1","651.40","16.285000"
"16056","1","650.75","9.859848"
"16969","3","650.41","15.485952"
"17779","3","650.32","8.028642"
"14034","3","648.89","7.545233"
"12844","4","648.60","6.297087"
"16495","3","648.26","7.366591"
"17777","3","647.56","3.408211"
"16734","3","646.76","12.437692"
"13474","3","646.59","5.131667"
"15945","4","646.27","23.081071"
"15012","3","646.26","3.383560"
"14024","3","645.74","18.992353"
"17380","3","645.00","64.500000"
"12719","2","644.95","16.537179"
"16185","3","644.72","16.118000"
"17312","3","644.30","46.021429"
"17963","4","643.16","5.900550"
"13237","1","643.00","26.791667"
"15297","3","641.94","16.460000"
"14537","2","641.40","27.886957"
"12365","2","641.38","29.153636"
"12624","2","641.13","16.871842"
"13318","3","640.76","32.038000"
"14563","2","640.54","6.042830"
"12538","2","640.45","18.836765"
"12880","2","640.13","17.781389"
"15183","3","639.93","16.840263"
"12734","3","639.65","33.665789"
"15648","2","639.50","26.645833"
"17998","3","639.24","11.021379"
"16428","3","638.49","5.027480"
"12699","1","638.11","15.563659"
"17691","4","637.55","14.826744"
"14664","2","636.24","6.492245"
"15829","2","636.14","12.473333"
"16534","1","635.90","17.663889"
"17334","3","635.15","20.488710"
"14365","2","634.68","12.444706"
"14219","3","633.83","14.740233"
"15666","2","632.94","9.446866"
"13540","3","632.39","19.762188"
"18183","2","632.07","17.082973"
"13822","2","632.00","6.583333"
"17985","1","631.35","30.064286"
"13706","2","631.17","16.609737"
"16193","2","630.43","16.590263"
"16399","3","630.22","5.729273"
"13525","2","628.78","104.796667"
"14283","4","628.44","15.327805"
"16158","9","628.32","17.952000"
"13480","2","627.82","15.312683"
"13518","1","627.16","17.421111"
"14036","1","626.65","16.490789"
"13914","2","626.45","18.983333"
"14381","2","625.94","5.588750"
"14793","2","625.90","16.048718"
"16715","2","625.52","22.340000"
"16330","7","625.38","5.345128"
"17134","3","625.30","17.369444"
"13776","2","623.98","311.990000"
"16750","5","623.93","6.567684"
"15147","1","623.50","22.267857"
"16792","5","623.46","6.112353"
"16431","3","623.28","8.201053"
"15258","2","623.16","18.328235"
"16781","2","623.00","15.974359"
"12575","2","622.82","16.390000"
"14115","2","622.67","28.303182"
"17430","4","622.57","16.826216"
"17005","2","622.36","34.575556"
"18101","5","622.01","5.706514"
"14169","2","621.51","9.711094"
"16368","3","621.44","6.904889"
"15016","5","620.89","5.913238"
"13836","2","620.37","20.011935"
"14339","2","620.27","26.968261"
"12667","1","620.13","18.791818"
"15276","4","619.80","3.482022"
"13444","2","619.08","10.861053"
"13020","2","618.96","15.870769"
"14079","2","618.73","47.594615"
"13493","2","618.63","77.328750"
"16613","1","618.59","20.619667"
"12596","2","618.27","22.898889"
"13301","4","618.09","7.630741"
"14455","4","617.72","8.022338"
"15956","2","617.60","34.311111"
"14377","2","617.05","56.095455"
"16311","2","616.26","16.655676"
"17639","6","615.17","7.786962"
"15275","1","615.14","15.003415"
"14077","6","615.08","10.983571"
"16847","2","614.89","16.618649"
"16566","5","614.66","34.147778"
"16844","2","614.34","19.198125"
"16343","3","614.12","7.873333"
"14570","3","613.75","9.025735"
"17035","4","613.59","18.593636"
"15362","2","613.08","15.327000"
"12855","4","612.84","9.146866"
"16116","1","612.78","18.022941"
"16178","2","612.60","24.504000"
"16589","4","612.36","13.917273"
"12513","1","612.29","17.494000"
"13008","3","612.13","17.489429"
"15232","2","612.06","19.743871"
"16922","1","611.08","5.008852"
"13731","2","610.59","16.068158"
"13832","2","609.89","11.088909"
"14636","2","609.85","21.780357"
"15748","3","609.81","16.939167"
"17325","3","609.57","15.630000"
"17707","8","609.30","25.387500"
"16675","2","608.86","26.472174"
"13933","2","608.79","26.469130"
"17473","2","607.00","17.852941"
"15717","5","607.00","25.291667"
"17119","2","606.91","17.340286"
"15158","2","606.02","55.092727"
"16590","2","605.90","20.893103"
"17507","2","605.58","6.881591"
"14323","2","605.06","16.807222"
"16321","7","604.55","26.284783"
"12944","2","604.51","20.150333"
"14611","2","604.33","15.903421"
"13106","2","603.46","37.716250"
"12707","1","603.42","18.285455"
"18264","1","603.25","16.756944"
"16022","1","602.63","8.487746"
"16080","4","602.56","20.085333"
"12654","5","601.98","15.841579"
"17270","2","601.45","12.530208"
"14254","1","601.03","26.131739"
"12420","1","600.39","20.703103"
"17745","2","600.34","21.440714"
"18211","5","600.07","14.287381"
"17678","2","599.76","21.420000"
"12521","1","599.68","15.781053"
"12556","2","599.56","5.038319"
"13311","2","598.57","23.021923"
"15424","3","597.78","18.114545"
"14569","4","597.33","17.568529"
"15631","1","596.67","15.299231"
"16780","3","596.40","6.212500"
"15346","3","596.12","16.111351"
"17845","4","596.09","12.682766"
"14965","2","596.09","7.359136"
"17209","3","595.70","15.676316"
"17658","2","595.42","31.337895"
"13684","4","594.88","5.508148"
"14771","2","594.62","12.651489"
"13558","4","594.52","3.517870"
"15929","1","594.00","594.000000"
"15442","1","594.00","297.000000"
"14746","4","593.50","65.944444"
"16412","5","593.19","4.862213"
"18232","4","592.97","16.026216"
"16776","2","592.51","4.702460"
"13472","2","592.24","21.151429"
"17815","1","591.96","45.535385"
"17156","1","591.87","15.176154"
"12790","2","591.85","15.995946"
"17483","4","591.73","21.133214"
"15524","2","591.40","65.711111"
"17098","3","591.07","32.837222"
"17968","4","590.44","4.612813"
"13270","1","590.00","590.000000"
"15160","4","589.27","25.620435"
"15624","4","588.13","17.297941"
"15191","3","588.05","16.801429"
"17890","2","586.89","6.449341"
"14729","3","586.24","4.441212"
"14173","6","586.00","17.757576"
"17392","3","585.92","8.370286"
"12384","2","585.27","21.676667"
"12800","3","584.25","17.183824"
"14023","2","584.07","18.840968"
"15762","2","583.75","15.777027"
"17014","3","583.43","8.103194"
"16001","1","583.39","20.116897"
"14670","3","583.33","3.258827"
"16445","4","583.16","3.239778"
"15918","3","582.88","9.555410"
"16100","1","582.64","15.747027"
"16802","2","582.61","10.992642"
"17099","1","582.17","14.554250"
"14742","1","579.85","17.054412"
"15588","1","579.60","144.900000"
"14529","3","578.61","2.716479"
"18262","3","577.54","13.750952"
"15830","1","576.00","14.769231"
"17557","4","575.46","16.441714"
"17773","2","575.37","10.461273"
"12859","1","575.10","27.385714"
"13262","3","573.45","11.469000"
"17274","2","573.22","7.444416"
"12879","3","573.22","57.322000"
"13424","1","572.77","14.319250"
"13379","3","572.56","5.902680"
"13179","1","572.31","16.832647"
"14053","4","572.30","63.588889"
"12816","2","572.20","19.731034"
"13816","2","571.67","20.416786"
"15198","5","571.35","18.430645"
"15691","4","571.30","40.807143"
"18053","3","571.07","17.845938"
"15821","2","570.96","9.209032"
"13190","3","570.66","33.568235"
"17122","4","570.50","19.016667"
"15315","2","570.50","15.418919"
"15857","2","570.48","23.770000"
"14170","3","570.18","3.932276"
"17433","2","569.96","6.128602"
"15169","2","569.22","9.647797"
"15920","9","569.14","5.319065"
"13406","2","568.92","63.213333"
"18244","2","568.64","29.928421"
"13321","2","567.36","51.578182"
"16667","2","567.18","10.907308"
"14208","2","567.05","16.201429"
"15627","2","566.90","23.620833"
"13998","3","566.70","18.280645"
"18150","3","566.58","15.312973"
"16250","3","565.24","16.149714"
"13894","3","564.62","20.911852"
"15344","3","563.94","21.690000"
"15143","2","563.63","18.181613"
"15597","2","563.37","15.226216"
"14986","2","563.10","5.745918"
"17665","1","563.10","29.636842"
"17195","1","562.98","18.160645"
"17970","1","562.79","19.406552"
"12559","2","561.71","26.748095"
"17233","3","560.86","9.670000"
"15655","1","560.67","16.490294"
"17413","2","560.14","56.014000"
"14273","4","559.97","19.309310"
"15415","1","559.61","11.906596"
"17503","2","558.96","14.709474"
"17223","3","558.04","8.087536"
"14592","3","557.94","3.531266"
"13260","1","557.62","69.702500"
"18127","4","556.13","8.300448"
"13024","2","555.87","17.931290"
"15102","2","554.67","20.543333"
"15634","2","554.65","16.313235"
"18056","2","554.60","18.486667"
"16641","2","554.50","15.402778"
"15650","2","553.88","15.385556"
"17407","1","552.90","24.039130"
"17016","1","552.40","13.473171"
"12797","2","552.08","18.402667"
"12363","2","552.00","24.000000"
"13677","2","551.24","5.200377"
"16414","5","551.21","8.749365"
"17674","2","551.04","20.408889"
"17291","1","550.80","550.800000"
"17265","2","550.01","4.508279"
"12390","1","549.84","17.182500"
"16111","1","549.33","7.525068"
"15055","3","549.12","6.779259"
"15200","1","549.05","18.301667"
"15842","2","548.80","21.952000"
"13948","4","548.76","22.865000"
"16936","2","548.29","3.944532"
"18039","4","548.22","3.469747"
"16536","1","548.12","10.150370"
"15598","2","548.02","15.222778"
"16031","2","547.90","5.590816"
"15350","2","547.60","18.253333"
"16811","2","547.07","19.538214"
"17637","2","547.06","15.630286"
"17295","3","547.00","8.044118"
"17520","1","546.81","18.227000"
"15080","2","546.25","17.620968"
"17806","1","546.04","12.698605"
"15728","2","544.60","45.383333"
"18207","1","544.47","17.563548"
"16475","4","544.30","19.439286"
"13390","1","544.08","41.852308"
"13955","3","544.07","6.400824"
"14716","3","543.28","5.659167"
"16927","3","543.05","90.508333"
"15959","3","542.89","7.646338"
